region,date,value,type,daysSinceOutbreak,daysSinceFirstDeath,daysSince10Deaths,daysSince200Outbreak,changeDaily,changeWeekly,changeDailyPerc,changeWeeklyPerc,pop,casespermillion,continent
Monaco,2020-03-03T00:00:00Z,0,deaths,4,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-04T00:00:00Z,1,cases,5,NA,NA,NA,0,1,0,100,0.04,25,NA
Monaco,2020-03-04T00:00:00Z,0,deaths,5,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-05T00:00:00Z,1,cases,6,NA,NA,NA,0,1,0,100,0.04,25,NA
Monaco,2020-03-05T00:00:00Z,0,deaths,6,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-06T00:00:00Z,1,cases,7,NA,NA,NA,0,1,0,100,0.04,25,NA
Monaco,2020-03-06T00:00:00Z,0,deaths,7,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-07T00:00:00Z,1,cases,8,NA,NA,NA,0,0,0,0,0.04,25,NA
Monaco,2020-03-07T00:00:00Z,0,deaths,8,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-08T00:00:00Z,1,cases,9,NA,NA,NA,0,0,0,0,0.04,25,NA
Monaco,2020-03-08T00:00:00Z,0,deaths,9,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-09T00:00:00Z,1,cases,10,NA,NA,NA,0,0,0,0,0.04,25,NA
Monaco,2020-03-09T00:00:00Z,0,deaths,10,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-10T00:00:00Z,1,cases,11,NA,NA,NA,0,0,0,0,0.04,25,NA
Monaco,2020-03-10T00:00:00Z,0,deaths,11,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-11T00:00:00Z,1,cases,12,NA,NA,NA,0,0,0,0,0.04,25,NA
Monaco,2020-03-11T00:00:00Z,0,deaths,12,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-12T00:00:00Z,2,cases,13,NA,NA,NA,1,1,50,50,0.04,50,NA
Monaco,2020-03-12T00:00:00Z,0,deaths,13,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-13T00:00:00Z,2,cases,14,NA,NA,NA,0,1,0,50,0.04,50,NA
Monaco,2020-03-13T00:00:00Z,0,deaths,14,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-14T00:00:00Z,2,cases,15,NA,NA,NA,0,1,0,50,0.04,50,NA
Monaco,2020-03-14T00:00:00Z,0,deaths,15,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-15T00:00:00Z,2,cases,16,NA,NA,NA,0,1,0,50,0.04,50,NA
Monaco,2020-03-15T00:00:00Z,0,deaths,16,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-16T00:00:00Z,7,cases,17,NA,NA,NA,5,6,71,86,0.04,175,NA
Monaco,2020-03-16T00:00:00Z,0,deaths,17,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-17T00:00:00Z,7,cases,18,NA,NA,NA,0,6,0,86,0.04,175,NA
Monaco,2020-03-17T00:00:00Z,0,deaths,18,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-18T00:00:00Z,7,cases,19,NA,NA,NA,0,6,0,86,0.04,175,NA
Monaco,2020-03-18T00:00:00Z,0,deaths,19,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-19T00:00:00Z,7,cases,20,NA,NA,NA,0,5,0,71,0.04,175,NA
Monaco,2020-03-19T00:00:00Z,0,deaths,20,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-20T00:00:00Z,11,cases,21,NA,NA,NA,4,9,36,82,0.04,275,NA
Monaco,2020-03-20T00:00:00Z,0,deaths,21,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-21T00:00:00Z,11,cases,22,NA,NA,NA,0,9,0,82,0.04,275,NA
Monaco,2020-03-21T00:00:00Z,0,deaths,22,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-22T00:00:00Z,23,cases,23,NA,NA,NA,12,21,52,91,0.04,575,NA
Monaco,2020-03-22T00:00:00Z,0,deaths,23,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-23T00:00:00Z,23,cases,24,NA,NA,NA,0,16,0,70,0.04,575,NA
Monaco,2020-03-23T00:00:00Z,0,deaths,24,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-24T00:00:00Z,23,cases,25,NA,NA,NA,0,16,0,70,0.04,575,NA
Monaco,2020-03-24T00:00:00Z,0,deaths,25,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Monaco,2020-03-25T00:00:00Z,31,cases,26,NA,NA,NA,8,24,26,77,0.04,775,NA
Monaco,2020-03-25T00:00:00Z,0,deaths,26,NA,NA,NA,0,0,NA,NA,0.04,0,NA
Mongolia,2020-01-22T00:00:00Z,0,cases,NA,NA,NA,NA,NA,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-22T00:00:00Z,0,deaths,NA,NA,NA,NA,NA,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-23T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-23T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-24T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-24T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-25T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-25T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-26T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-26T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-27T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-27T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-28T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-28T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,3.17,0,Asia
Mongolia,2020-01-29T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-01-29T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-01-30T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-01-30T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-01-31T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-01-31T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-01T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-01T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-02T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-02T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-03T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-03T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-04T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-04T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-05T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-05T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-06T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-06T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-07T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-07T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-08T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-08T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-09T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-09T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-10T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-10T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-11T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-11T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-12T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-12T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-13T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-13T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-14T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-14T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-15T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-15T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-16T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-16T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-17T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-17T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-18T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-18T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-19T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-19T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-20T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-20T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-21T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-21T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-22T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-22T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-23T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-23T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-24T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-24T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-25T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-25T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-26T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-26T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-27T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-27T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-28T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-28T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-29T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-02-29T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-01T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-01T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-02T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-02T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-03T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-03T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-04T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-04T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-05T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-05T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-06T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-06T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-07T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-07T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-08T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-08T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-09T00:00:00Z,0,cases,0,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-09T00:00:00Z,0,deaths,0,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-10T00:00:00Z,1,cases,1,NA,NA,NA,1,1,100,100,3.17,0.32,Asia
Mongolia,2020-03-10T00:00:00Z,0,deaths,1,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-11T00:00:00Z,1,cases,2,NA,NA,NA,0,1,0,100,3.17,0.32,Asia
Mongolia,2020-03-11T00:00:00Z,0,deaths,2,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-12T00:00:00Z,1,cases,3,NA,NA,NA,0,1,0,100,3.17,0.32,Asia
Mongolia,2020-03-12T00:00:00Z,0,deaths,3,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-13T00:00:00Z,1,cases,4,NA,NA,NA,0,1,0,100,3.17,0.32,Asia
Mongolia,2020-03-13T00:00:00Z,0,deaths,4,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-14T00:00:00Z,1,cases,5,NA,NA,NA,0,1,0,100,3.17,0.32,Asia
Mongolia,2020-03-14T00:00:00Z,0,deaths,5,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-15T00:00:00Z,1,cases,6,NA,NA,NA,0,1,0,100,3.17,0.32,Asia
Mongolia,2020-03-15T00:00:00Z,0,deaths,6,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-16T00:00:00Z,1,cases,7,NA,NA,NA,0,1,0,100,3.17,0.32,Asia
Mongolia,2020-03-16T00:00:00Z,0,deaths,7,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-17T00:00:00Z,5,cases,8,NA,NA,NA,4,4,80,80,3.17,1.58,Asia
Mongolia,2020-03-17T00:00:00Z,0,deaths,8,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-18T00:00:00Z,6,cases,9,NA,NA,NA,1,5,17,83,3.17,1.89,Asia
Mongolia,2020-03-18T00:00:00Z,0,deaths,9,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-19T00:00:00Z,6,cases,10,NA,NA,NA,0,5,0,83,3.17,1.89,Asia
Mongolia,2020-03-19T00:00:00Z,0,deaths,10,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-20T00:00:00Z,6,cases,11,NA,NA,NA,0,5,0,83,3.17,1.89,Asia
Mongolia,2020-03-20T00:00:00Z,0,deaths,11,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-21T00:00:00Z,10,cases,12,NA,NA,NA,4,9,40,90,3.17,3.15,Asia
Mongolia,2020-03-21T00:00:00Z,0,deaths,12,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-22T00:00:00Z,10,cases,13,NA,NA,NA,0,9,0,90,3.17,3.15,Asia
Mongolia,2020-03-22T00:00:00Z,0,deaths,13,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-23T00:00:00Z,10,cases,14,NA,NA,NA,0,9,0,90,3.17,3.15,Asia
Mongolia,2020-03-23T00:00:00Z,0,deaths,14,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-24T00:00:00Z,10,cases,15,NA,NA,NA,0,5,0,50,3.17,3.15,Asia
Mongolia,2020-03-24T00:00:00Z,0,deaths,15,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Mongolia,2020-03-25T00:00:00Z,10,cases,16,NA,NA,NA,0,4,0,40,3.17,3.15,Asia
Mongolia,2020-03-25T00:00:00Z,0,deaths,16,NA,NA,NA,0,0,NA,NA,3.17,0,Asia
Montenegro,2020-01-22T00:00:00Z,0,cases,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-22T00:00:00Z,0,deaths,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-23T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-23T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-24T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-24T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-25T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-25T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-26T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-26T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-27T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-27T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-28T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-28T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,0.62,0,Europe
Montenegro,2020-01-29T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-01-29T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-01-30T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-01-30T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-01-31T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-01-31T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-01T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-01T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-02T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-02T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-03T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-03T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-04T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-04T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-05T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-05T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-06T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-06T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-07T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-07T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-08T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-08T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-09T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-09T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-10T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-10T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-11T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-11T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-12T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-12T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-13T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-13T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-14T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-14T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-15T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-15T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-16T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-16T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-17T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-17T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-18T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-18T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-19T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-19T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-20T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-20T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-21T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-21T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-22T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-22T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-23T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-23T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
Montenegro,2020-02-24T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,0.62,0,Europe
